지점,지점명,일시,기온(°C),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),지면온도(°C)
119,수원,2018-08-29 21:00,25.1,1.6,97,,10,24.8
119,수원,2018-08-29 22:00,24.7,0.5,100,,10,24.9
119,수원,2018-08-29 23:00,24.6,0.6,100,,10,24.7
119,수원,2018-08-30 0:00,24.6,1.2,100,,10,24.7
119,수원,2018-08-30 1:00,24.6,1.4,100,,10,24.8
119,수원,2018-08-30 2:00,24.4,0.7,100,,10,24.7
119,수원,2018-08-30 3:00,24.7,1.2,100,,10,24.7
119,수원,2018-08-30 4:00,25.1,2.1,100,,10,24.5
119,수원,2018-08-30 5:00,25.1,1.9,100,,10,24.7
119,수원,2018-08-30 6:00,24.9,1.1,100,,8,24.3
119,수원,2018-08-30 7:00,25.5,0.5,99,0.16,7,25.5
119,수원,2018-08-30 8:00,26.3,1.5,93,0.57,8,27.8
119,수원,2018-08-30 9:00,26.6,2.2,89,0.7,7,28.3
119,수원,2018-08-30 10:00,27.7,2,77,1.96,5,33.2
119,수원,2018-08-30 11:00,28,1.8,77,1.34,9,29.8
119,수원,2018-08-30 12:00,29.6,2.8,71,1.8,8,33.3
119,수원,2018-08-30 13:00,30.7,2.9,68,2.11,7,36.9
119,수원,2018-08-30 14:00,29.4,3,70,2.19,9,32.8
119,수원,2018-08-30 15:00,30.2,3.3,69,2.64,4,34.5
119,수원,2018-08-30 16:00,29.4,4.3,70,1.93,5,32.4
119,수원,2018-08-30 17:00,28.9,2.8,68,1.42,6,30.6
119,수원,2018-08-30 18:00,27.1,2.6,72,0.41,9,27.1
119,수원,2018-08-30 19:00,26.4,2.5,77,0.08,8,25.8
119,수원,2018-08-30 20:00,25.7,1.4,85,0,8,25.5
119,수원,2018-08-30 21:00,25.3,1.1,88,,10,25.2
119,수원,2018-08-30 22:00,25.1,1.1,86,,7,25
119,수원,2018-08-30 23:00,25,1.3,89,,8,24.9
119,수원,2018-08-31 0:00,24.8,1,93,,10,24.8
119,수원,2018-08-31 1:00,24.3,2.7,89,,10,24.1
119,수원,2018-08-31 2:00,23.4,2.4,87,,10,23.7
119,수원,2018-08-31 3:00,23.1,1.4,83,,10,23.2
119,수원,2018-08-31 4:00,23.3,1.2,88,,10,23.2
119,수원,2018-08-31 5:00,23.3,0.5,91,,10,23.3
119,수원,2018-08-31 6:00,23,0.6,93,,9,23.3
119,수원,2018-08-31 7:00,22.8,0.5,99,0.02,10,23.5
119,수원,2018-08-31 8:00,22.7,0.4,98,0.13,10,24
119,수원,2018-08-31 9:00,23.1,0.8,94,0.35,8,25.7
119,수원,2018-08-31 10:00,25.3,1.3,77,1.26,8,28.3
119,수원,2018-08-31 11:00,26.5,1,62,1.43,7,29.3
119,수원,2018-08-31 12:00,27.7,2.4,65,1.91,4,33.6
119,수원,2018-08-31 13:00,29.1,2.2,60,2.5,3,35
119,수원,2018-08-31 14:00,29.1,3.1,54,2.89,2,34.6
119,수원,2018-08-31 15:00,29.6,2.4,52,2.7,2,33.7
119,수원,2018-08-31 16:00,28,3.2,53,2.08,3,30
119,수원,2018-08-31 17:00,27.6,2.9,54,1.51,0,27.7
119,수원,2018-08-31 18:00,26.2,1.8,65,0.83,0,24.3
119,수원,2018-08-31 19:00,24.7,2.6,73,0.17,0,23
119,수원,2018-08-31 20:00,23.9,1.2,78,0,7,22.5
119,수원,2018-08-31 21:00,23.4,1.2,82,,4,22.2
119,수원,2018-08-31 22:00,21.8,0,93,,6,21.9
119,수원,2018-08-31 23:00,21.6,0.2,94,,5,21.5
119,수원,2018-09-01 0:00,21.5,0.3,95,,0,21.1
119,수원,2018-09-01 1:00,20.7,0.5,99,,2,20.7
119,수원,2018-09-01 2:00,20.6,0.5,100,,5,20.6
119,수원,2018-09-01 3:00,20.3,0.4,100,,2,20.3
119,수원,2018-09-01 4:00,20,0.1,100,,0,20
119,수원,2018-09-01 5:00,20.3,0.1,100,,0,19.9
119,수원,2018-09-01 6:00,20.4,1.8,99,,0,19.7
119,수원,2018-09-01 7:00,21.7,1.7,91,0.13,0,20.7
119,수원,2018-09-01 8:00,23.3,3.5,78,0.67,0,23.9
119,수원,2018-09-01 9:00,24.8,4.3,69,1.45,0,27.5
119,수원,2018-09-01 10:00,26.9,3.8,63,2.09,0,31.1
119,수원,2018-09-01 11:00,27.7,4.3,55,2.65,0,33.1
119,수원,2018-09-01 12:00,28.4,3.4,59,2.97,0,34.9
119,수원,2018-09-01 13:00,28.5,3.5,56,2.28,5,32.4
119,수원,2018-09-01 14:00,29.5,3.8,54,2.53,6,33.5
119,수원,2018-09-01 15:00,30.3,3.7,47,2.35,5,33.6
119,수원,2018-09-01 16:00,29.2,3.4,51,1.3,4,28.4
119,수원,2018-09-01 17:00,29.4,4.2,51,1.12,1,28
119,수원,2018-09-01 18:00,28.7,2.4,54,0.58,2,25
119,수원,2018-09-01 19:00,28,3.5,55,0.19,7,23.8
119,수원,2018-09-01 20:00,27.2,4.4,58,0,5,22.8
119,수원,2018-09-01 21:00,25.9,4.2,59,,4,21.9
119,수원,2018-09-01 22:00,25,4.1,62,,4,21.2
119,수원,2018-09-01 23:00,24.3,3.7,63,,5,20.7
119,수원,2018-09-02 0:00,23.8,4.7,63,,0,20.2
119,수원,2018-09-02 1:00,22.9,3.7,67,,4,19.9
119,수원,2018-09-02 2:00,22.5,3.7,66,,3,19.4
119,수원,2018-09-02 3:00,21.9,3.1,67,,0,19
119,수원,2018-09-02 4:00,20.9,2.2,72,,2,18.8
119,수원,2018-09-02 5:00,20.5,3.3,72,,0,18.4
119,수원,2018-09-02 6:00,20.4,3.7,71,,0,18
119,수원,2018-09-02 7:00,20.9,3.5,69,0.16,2,18.3
119,수원,2018-09-02 8:00,22.4,4,63,0.8,1,22.2
119,수원,2018-09-02 9:00,24.1,4.4,59,1.52,1,26.4
119,수원,2018-09-02 10:00,25.2,3.4,55,2.18,1,30
119,수원,2018-09-02 11:00,26.1,2.4,54,2.7,3,33.2
119,수원,2018-09-02 12:00,27.3,3.2,54,3,5,34.7
119,수원,2018-09-02 13:00,27.6,2.1,54,3.05,6,33.1
119,수원,2018-09-02 14:00,28.2,2.4,53,2.79,8,32.3
119,수원,2018-09-02 15:00,29,2.1,51,1.95,7,33.4
119,수원,2018-09-02 16:00,28.5,1.6,50,1.6,9,29.2
119,수원,2018-09-02 17:00,28.3,2.2,54,0.77,8,27
119,수원,2018-09-02 18:00,27.9,2.3,58,0.25,10,25.5
119,수원,2018-09-02 19:00,27.3,1.5,62,0.04,10,24.9
119,수원,2018-09-02 20:00,26.6,2.7,67,0,10,24.1
119,수원,2018-09-02 21:00,25.8,2.7,70,,10,23.3
119,수원,2018-09-02 22:00,25.2,3,71,,10,22.9
119,수원,2018-09-02 23:00,24.8,1.9,71,,10,22.7
119,수원,2018-09-03 0:00,24.7,2.1,72,,10,23
119,수원,2018-09-03 1:00,24.4,2.8,74,,10,22.8
119,수원,2018-09-03 2:00,24.1,2.1,75,,8,22.7
119,수원,2018-09-03 3:00,24.1,2.3,76,,9,22.7
119,수원,2018-09-03 4:00,23.9,1.7,76,,10,22.7
119,수원,2018-09-03 5:00,23.7,1.5,78,,10,22.7
119,수원,2018-09-03 6:00,23.7,1.9,77,,10,22.7
119,수원,2018-09-03 7:00,23.8,1.9,77,0.03,10,22.9
119,수원,2018-09-03 8:00,24.4,2.2,75,0.26,9,24.1
119,수원,2018-09-03 9:00,24.7,1.6,78,0.35,10,24.6
119,수원,2018-09-03 10:00,24,2.3,84,0.23,10,24.3
119,수원,2018-09-03 11:00,24.4,1.9,84,0.4,10,25.9
119,수원,2018-09-03 12:00,26.5,2.5,73,1.64,9,32.1
119,수원,2018-09-03 13:00,28,2.5,72,2.55,8,32.6
119,수원,2018-09-03 14:00,27.9,3,74,1.41,10,29.9
119,수원,2018-09-03 15:00,27.4,2.4,77,0.59,10,27.3
119,수원,2018-09-03 16:00,26.7,2.1,85,0.23,10,26.4
119,수원,2018-09-03 17:00,24.6,3.8,95,0.2,10,25.3
119,수원,2018-09-03 18:00,22.9,1.9,99,0.02,10,24
119,수원,2018-09-03 19:00,22.5,0.6,100,0,10,23.8
119,수원,2018-09-03 20:00,22.7,1,100,,10,23.7
119,수원,2018-09-03 21:00,22.8,0.3,100,,10,23.6
119,수원,2018-09-03 22:00,22.9,0.7,100,,10,23.6
119,수원,2018-09-03 23:00,22.6,0.3,100,,10,23.4
119,수원,2018-09-04 0:00,22.6,0.8,100,,9,23.4
119,수원,2018-09-04 1:00,22.5,0.5,100,,9,23.5
119,수원,2018-09-04 2:00,22.2,0.3,100,,10,23.3
119,수원,2018-09-04 3:00,21.8,1.9,100,,10,22.6
119,수원,2018-09-04 4:00,21.2,0.4,100,,10,22.1
119,수원,2018-09-04 5:00,21,1.5,100,,10,21.8
119,수원,2018-09-04 6:00,20.8,1.3,100,,9,21.4
119,수원,2018-09-04 7:00,20.3,1.2,100,0.02,4,21
119,수원,2018-09-04 8:00,23.1,0.8,88,0.63,4,24.4
119,수원,2018-09-04 9:00,23,2.1,88,0.97,5,26
119,수원,2018-09-04 10:00,24,2.3,79,1.66,5,28.2
119,수원,2018-09-04 11:00,26.1,3,70,2.54,2,32.2
119,수원,2018-09-04 12:00,28.5,2.2,66,2.78,3,34.5
119,수원,2018-09-04 13:00,28.7,3.6,59,2.98,3,34.7
119,수원,2018-09-04 14:00,28.8,3.9,53,3.01,2,34
119,수원,2018-09-04 15:00,27,3.8,60,2.35,3,29.1
119,수원,2018-09-04 16:00,28.1,4.3,56,1.49,2,29.9
119,수원,2018-09-04 17:00,25.9,4.3,67,0.96,5,25.4
119,수원,2018-09-04 18:00,26,4.3,65,0.84,3,24.2
119,수원,2018-09-04 19:00,25.2,3.3,61,0.17,3,22.2
119,수원,2018-09-04 20:00,24.1,2.4,59,,4,20.8
119,수원,2018-09-04 21:00,23.3,2.3,60,,2,20.3
119,수원,2018-09-04 22:00,22.5,1.2,63,,1,19.9
119,수원,2018-09-04 23:00,21.3,0.2,69,,1,19.7
119,수원,2018-09-05 0:00,20,0.1,77,,1,19.5
119,수원,2018-09-05 1:00,19.6,0.1,85,,4,19.4
119,수원,2018-09-05 2:00,19,0,92,,0,19.1
119,수원,2018-09-05 3:00,19,0.3,92,,1,18.8
119,수원,2018-09-05 4:00,18.8,0.4,98,,0,18.6
119,수원,2018-09-05 5:00,18.5,0.3,99,,0,18.3
119,수원,2018-09-05 6:00,18.4,0.1,100,,0,18.1
119,수원,2018-09-05 7:00,19.9,0.6,99,0.13,0,18.8
119,수원,2018-09-05 8:00,24.1,0.8,72,0.73,0,23.3
119,수원,2018-09-05 9:00,26.1,2.4,63,1.45,1,27.4
119,수원,2018-09-05 10:00,26.9,4,54,1.86,3,28.1
